COUNTRY,PRODUCT,FLOW,UNIT,TIME,VALUE,YEAR,MONTH
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.44,2019,10
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.44,2019,11
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.45,2019,12
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.47,2020,1
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.42,2020,2
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.35,2020,3
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.21,2020,4
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.18,2020,5
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.26,2020,6
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.33,2020,7
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.38,2020,8
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.37,2020,9
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.37,2020,10
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.36,2020,11
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,,2020,12
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.47,2021,1
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.51,2021,2
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.55,2021,3
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.58,2021,4
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.64,2021,5
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.65,2021,6
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.66,2021,7
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.67,2021,8
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.68,2021,9
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.71,2021,10
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.72,2021,11
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.67,2021,12
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.71,2022,1
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.8,2022,2
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.97,2022,3
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.81,2022,4
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,2.01,2022,5
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,2.23,2022,6
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,2.08,2022,7
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.85,2022,8
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.71,2022,9
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.71,2022,10
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.8,2022,11
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.72,2022,12
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.75,2023,1
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.75,2023,2
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.75,2023,3
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.8,2023,4
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.73,2023,5
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.73,2023,6
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.78,2023,7
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.86,2023,8
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.86,2023,9
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.79,2023,10
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.74,2023,11
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.69,2023,12
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.68,2024,1
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.71,2024,2
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.75,2024,3
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.79,2024,4
Spain,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.8,2024,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.25,2015,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.27,2015,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.26,2015,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.27,2015,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.34,2015,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.33,2015,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.27,2015,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.22,2015,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.21,2015,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.2,2015,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.14,2015,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.09,2015,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.02,2016,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.03,2016,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.08,2016,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.1,2016,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.15,2016,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.18,2016,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.15,2016,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.14,2016,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.16,2016,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.17,2016,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.13,2016,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.15,2016,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.2,2017,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.2,2017,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.19,2017,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.19,2017,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.21,2017,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.19,2017,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.21,2017,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.26,2017,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.29,2017,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.3,2017,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.33,2017,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.35,2017,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.41,2018,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.41,2018,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.4,2018,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.43,2018,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.44,2018,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.44,2018,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.43,2018,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.42,2018,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.45,2018,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.46,2018,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.42,2018,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.33,2018,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.32,2019,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.36,2019,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.39,2019,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.4,2019,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.41,2019,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.37,2019,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.36,2019,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.34,2019,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.34,2019,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.34,2019,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.34,2019,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.36,2019,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.38,2020,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.32,2020,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.24,2020,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.11,2020,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.08,2020,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.15,2020,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.21,2020,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.25,2020,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.23,2020,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.21,2020,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.21,2020,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,,2020,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.33,2021,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.36,2021,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.4,2021,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.41,2021,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.46,2021,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.49,2021,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.49,2021,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.49,2021,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.5,2021,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.56,2021,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.58,2021,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.52,2021,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.57,2022,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.67,2022,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.94,2022,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.84,2022,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.99,2022,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,2.14,2022,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,2.04,2022,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.87,2022,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.86,2022,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.88,2022,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.94,2022,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.79,2022,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.81,2023,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.74,2023,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.69,2023,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.66,2023,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.55,2023,5
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.55,2023,6
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.61,2023,7
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.73,2023,8
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.76,2023,9
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.76,2023,10
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.73,2023,11
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.65,2023,12
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.63,2024,1
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.66,2024,2
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.68,2024,3
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.66,2024,4
Spain,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.63,2024,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,0.74,2015,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,0.77,2015,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,0.77,2015,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,0.77,2015,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,0.83,2015,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,0.82,2015,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,0.78,2015,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,0.72,2015,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,0.7,2015,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,0.69,2015,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,0.65,2015,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,0.61,2015,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,0.54,2016,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,0.53,2016,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,0.57,2016,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,0.59,2016,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,0.63,2016,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,0.67,2016,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,0.64,2016,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,0.68,2016,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,0.67,2016,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,0.67,2016,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,0.65,2016,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,0.68,2016,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,0.76,2017,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,0.75,2017,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,0.72,2017,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,0.71,2017,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,0.72,2017,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,0.68,2017,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,0.69,2017,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,0.73,2017,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,0.75,2017,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,0.75,2017,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,0.79,2017,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,0.81,2017,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,0.88,2018,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,0.86,2018,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,0.84,2018,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,0.87,2018,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,0.89,2018,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,0.91,2018,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,0.91,2018,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,0.9,2018,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,0.93,2018,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,0.97,2018,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,0.93,2018,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,0.83,2018,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,0.82,2019,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,0.85,2019,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,0.88,2019,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,0.89,2019,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,0.91,2019,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,0.86,2019,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,0.86,2019,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,0.86,2019,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,0.86,2019,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,0.85,2019,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,0.85,2019,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,0.86,2019,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,0.87,2020,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,0.78,2020,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,0.67,2020,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,0.55,2020,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,0.51,2020,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,0.58,2020,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,0.63,2020,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,0.65,2020,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,0.61,2020,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,0.61,2020,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,0.62,2020,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,,2020,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,0.73,2021,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,0.77,2021,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,0.81,2021,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,0.8,2021,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,0.83,2021,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,0.86,2021,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,0.87,2021,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,0.87,2021,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,0.89,2021,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,0.96,2021,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,0.97,2021,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,0.93,2021,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,0.99,2022,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.1,2022,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.46,2022,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.44,2022,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.44,2022,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,1.62,2022,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.52,2022,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.36,2022,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.34,2022,9
